budget,id,original_language,original_title,popularity,release_date,revenue,runtime,vote_average,vote_count
20000000,44638,en,The Tempest,3.620537,10/12/2010,346594,110,6,31
0,241257,en,Regression,27.215666,01/10/2015,17671101,106,5.3,585
0,14538,en,三国之见龙卸甲,4.127155,03/04/2008,0,102,6.6,35
20000000,13250,en,Butterfly on a Wheel,13.118983,27/07/2007,0,95,6.3,130
20000000,133931,en,Zambezia,14.182301,05/06/2012,0,83,5.3,68
0,280871,ta,ராமானுஜன்,0.416179,11/07/2014,0,170,5,3
0,239897,en,Dwegons,0.485405,24/01/2014,0,98,0.5,1
20000000,184341,en,Hands of Stone,7.444189,26/08/2016,0,105,6.1,109
20000000,334074,en,Survivor,33.625477,21/05/2015,0,96,5.4,404
27220000,199373,en,The Frozen Ground,28.060472,18/07/2013,5496951,105,6.1,465
19400000,14202,en,The Painted Veil,20.746932,09/12/2006,0,125,7.1,312
27000000,6968,de,Der Baader Meinhof Komplex,7.727035,24/09/2008,0,150,7.1,157
22000000,581,en,Dances with Wolves,45.707835,09/11/1990,424208848,181,7.6,1046
20000000,52449,en,Bad Teacher,28.497242,16/05/2011,216197492,92,5.4,1584
19000000,12150,en,Sea of Love,11.47316,15/09/1989,110879513,113,6.7,141
19000000,11247,en,A Cinderella Story,25.28132,10/07/2004,70067909,95,6.1,713
14000000,4232,en,Scream,45.99611,20/12/1996,173046663,111,7,1476
0,9378,en,Thir13en Ghosts,20.392858,26/10/2001,0,91,5.4,440
19000000,694,en,The Shining,78.699993,22/05/1980,44017374,144,8.1,3757
19000000,105,en,Back to the Future,76.603233,03/07/1985,381109762,116,8,6079
19000000,11377,en,House on Haunted Hill,13.664614,29/10/1999,40846082,93,5.5,209
0,26367,en,I Can Do Bad All By Myself,2.242809,11/09/2009,0,113,6,40
27000000,385383,en,Fight Valley,1.224105,22/07/2016,0,90,3.9,8
19000000,41210,en,The Switch,27.494037,11/05/2010,49830607,101,5.9,583
18000000,12090,en,Just Married,18.47518,09/01/2003,101564935,95,5.3,404
19100000,62630,en,The Devil's Double,10.559414,11/02/2011,5728213,109,6.5,208
0,16110,en,Thomas and the Magic Railroad,1.916351,26/07/2000,0,85,4.6,8
20000000,29427,en,The Crazies,28.867568,26/02/2010,54956140,101,6.2,633
15000000,129,ja,千と千尋の神隠し,118.968562,20/07/2001,274925095,125,8.3,3840
0,244114,zh,風暴,3.376967,12/12/2013,0,110,5.9,43
25000000,2669,en,The Bounty,7.436491,04/05/1984,8613462,132,6.5,108
0,203833,en,The Book Thief,57.84156,08/11/2013,76586316,131,7.4,1486
19000000,13523,en,Sex Drive,17.952817,16/10/2008,18755936,109,6,342
19000000,25195,en,Leap Year,21.959742,08/01/2010,29922472,100,6.4,465
19000000,17277,en,The Fall of the Roman Empire,4.229942,24/03/1964,4750000,188,6,33
19000000,50725,en,Take Me Home Tonight,11.766564,04/03/2011,6928068,97,6.2,208
0,82631,en,Won't Back Down,2.366251,28/09/2012,5310554,121,5.8,40
19000000,73191,en,The Nutcracker,0.068228,24/11/1993,2119994,93,5.6,5
18000000,22479,en,Kansas City,5.380733,16/08/1996,0,116,6.1,12
0,340611,en,Indignation,5.625989,29/07/2016,0,110,6.8,69
19000000,10065,en,The Amityville Horror,30.205943,15/04/2005,108047131,90,6,588
19000000,2757,en,Adaptation.,26.441669,06/12/2002,32801173,114,7.3,638
15000000,11683,en,Land of the Dead,15.262492,24/06/2005,46770602,93,6,381
0,244339,cn,逃出生天,1.583918,10/03/2013,0,107,5.8,11
18500000,1878,en,Fear and Loathing in Las Vegas,44.511363,22/05/1998,10680275,118,7.2,1301
18500000,23082,en,The Invention of Lying,16.665841,13/09/2009,31912793,100,6,518
18000000,195589,en,Neighbors,36.471231,08/05/2014,268157400,96,6.2,2713
23000000,854,en,The Mask,85.30318,29/07/1994,351583407,101,6.6,2472
18000000,2280,en,Big,20.716023,03/06/1988,151668774,104,6.9,993
18000000,496,en,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,29.487784,01/11/2006,261572744,82,6.5,1579
18000000,8835,en,Legally Blonde,25.43954,13/07/2001,141774679,96,6.1,882
18000000,157,en,Star Trek III: The Search for Spock,15.314027,31/05/1984,87000000,105,6.4,434
19000000,8643,en,The Exorcism of Emily Rose,32.602868,09/09/2005,144216468,122,6.3,659
17000000,10402,en,Deuce Bigalow: Male Gigolo,9.832326,10/12/1999,65535067,88,5.5,308
16000000,218043,en,Left Behind,33.452469,03/10/2014,19682924,110,3.7,392
0,9043,en,The Family Stone,14.190837,14/12/2005,0,103,6.2,249
18000000,21301,en,Barbershop 2:  Back in Business,6.501815,20/01/2004,65070412,106,5.6,74
23000000,10147,en,Bad Santa,26.58873,26/11/2003,76488889,91,6.5,656
16500000,816,en,Austin Powers: International Man of Mystery,36.15716,02/05/1997,67683989,94,6.5,1013
18000000,302688,en,My Big Fat Greek Wedding 2,16.027955,23/03/2016,88923251,94,5.5,322
21000000,60307,en,Diary of a Wimpy Kid: Rodrick Rules,14.329891,25/03/2011,72417394,99,6.3,238
18000000,106,en,Predator,50.009408,11/06/1987,98235548,107,7.3,2093
18000000,279,en,Amadeus,31.82675,26/10/1984,51973029,160,7.8,1076
0,8617,en,Prom Night,9.642041,10/04/2008,14796236,88,4.8,167
17000000,10625,en,Mean Girls,36.423717,30/04/2004,129042871,97,6.9,2320
0,10934,en,Under the Tuscan Sun,12.309718,30/04/2003,0,113,6.4,172
19800000,5279,en,Gosford Park,11.693272,07/11/2001,87754044,137,6.8,246
18000000,10013,en,Peggy Sue Got Married,12.243887,05/10/1986,41382841,103,5.9,136
18000000,194662,en,Birdman,89.811154,27/08/2014,103215094,119,7.4,4535
18000000,160588,en,Blue Jasmine,34.694216,25/07/2013,99206215,98,7,1098
15000000,9829,en,United 93,17.50138,28/04/2006,76286096,111,6.9,367
18000000,10028,en,Honey,18.492655,24/11/2003,62646763,94,6,303
18000000,10535,en,Spy Hard,11.238522,24/05/1996,0,81,4.9,147
1000000,790,en,The Fog,14.518598,08/02/1980,21378361,89,6.4,311
18000000,43959,en,Soul Surfer,19.234672,08/04/2011,47088990,106,6.9,342
18000000,10364,en,Catch-22,4.504377,24/06/1970,24911670,121,6.7,72
0,16991,en,Observe and Report,10.529143,10/04/2009,24007324,86,5.6,225
18000000,9610,en,Conan the Destroyer,18.379124,29/06/1984,100000000,103,5.8,383
18000000,1578,en,Raging Bull,35.524457,14/11/1980,23000000,129,7.7,938
18000000,25643,en,Love Happens,13.472365,18/09/2009,36133014,109,5.6,180
18000000,11904,en,Young Sherlock Holmes,8.321586,04/12/1985,0,109,6.7,167
0,28665,en,Fame,7.668063,01/01/2009,0,107,5.5,135
18000000,44115,en,127 Hours,52.464877,05/11/2010,35692920,94,7,2606
0,10569,en,Small Time Crooks,11.423533,19/05/2000,0,94,6.4,155
18000000,10560,en,Center Stage,6.961736,12/05/2000,17200925,115,6.8,90
17000000,333348,en,Love the Coopers,9.191187,12/11/2015,24000000,107,5.4,167
18000000,20483,en,Catch That Kid,4.492859,06/02/2004,16702864,92,4.9,76
18000000,11457,en,Life as a House,5.706767,25/10/2001,0,125,7.2,120
30000000,321697,en,Steve Jobs,53.670525,09/10/2015,34441873,122,6.8,1573
18000000,19840,en,"I Love You, Beth Cooper",14.15192,10/07/2009,0,102,5.1,197
18000000,22327,en,Youth in Revolt,13.462544,11/09/2009,0,87,5.9,319
18000000,38665,en,The Legend of the Lone Ranger,11.725805,20/08/1981,2945600,98,3.7,14
21000000,2575,en,The Tailor of Panama,7.047975,11/02/2001,28008462,109,6.2,92
18000000,11644,en,Blow Out,13.628601,24/07/1981,12000000,108,7.3,236
18000000,146227,en,Getaway,16.520516,29/08/2013,10501938,90,4.9,246
18000000,68924,en,The Ice Storm,14.916264,27/09/1997,8038061,112,6.9,176
18000000,253235,en,And So It Goes,9.633711,20/07/2014,25312387,94,5.7,164
0,22102,en,Troop Beverly Hills,3.455018,22/03/1989,0,105,5.6,56
0,18701,en,Being Julia,1.946634,03/09/2004,0,104,6.4,23
17000000,10068,en,Nine 1/2 Weeks,12.313143,14/02/1986,6735922,117,5.8,177
18000000,848,en,Dragonslayer,3.258422,26/06/1981,14110013,108,6.5,67
0,36811,en,The Last Station,3.659292,04/09/2009,0,112,6.7,55
18000000,522,en,Ed Wood,24.548633,27/09/1994,5887457,127,7.3,630
18000000,130150,en,Labor Day,17.683563,27/12/2013,20275812,111,6.7,299
18000000,12246,ru,Монгол,10.1449,20/09/2007,26527510,120,6.5,158
18000000,13809,en,RockNRolla,31.887978,04/09/2008,25739015,114,6.9,836
0,27380,en,Megaforce,1.110179,25/06/1982,0,99,3.5,15
0,10549,en,Hamlet,9.814785,25/12/1996,0,242,7.3,117
25000000,33870,en,Mao's Last Dancer,1.876811,01/10/2009,20719451,117,6.8,28
18000000,245703,en,Midnight Special,32.717853,18/02/2016,6212282,112,6.2,694
0,10739,en,Anything Else,8.945081,27/08/2003,0,108,6.2,149
18000000,127560,en,The Railway Man,13.916583,26/12/2013,22309223,116,6.7,273
15238800,37903,de,Das weisse Band,17.94739,21/05/2009,0,144,7.2,255
0,396152,en,Restoration,2.525569,03/05/2016,0,90,5.3,11
2700000,10017,en,The Wraith,10.47644,21/11/1986,3500000,93,5.9,108
18000000,11468,en,Salton Sea,10.991281,01/01/2002,676698,103,7,104
18000000,193613,en,Metallica: Through the Never,7.871686,25/09/2013,7972967,93,6.7,83
18000000,17436,en,The Informers,6.333869,05/11/2008,382174,98,4.4,60
18000000,43434,en,Carlos,1.138383,19/05/2010,871279,338,6.7,50
18000000,31166,en,I Come with the Rain,8.266124,14/05/2009,0,114,5.6,20
0,69848,en,One Man's Hero,0.910529,02/08/1999,0,121,9.3,2
3500000,8408,en,Day of the Dead,18.025206,19/07/1985,34000000,96,6.9,270
18000000,332411,en,I Am Wrath,10.144222,14/04/2016,0,92,4.5,179
18000000,9389,fr,Renaissance,9.244181,16/03/2006,1831348,105,6.7,77
17900000,9626,en,Red Sonja,12.752463,09/04/1985,6948633,89,5,206
14000000,75638,en,Red Lights,22.748174,02/03/2012,13551174,119,6,376
20000000,8363,en,Superbad,33.436092,17/08/2007,121463226,113,7,2100
0,15670,en,Madea Goes to Jail,3.107371,16/02/2009,90508336,103,6.4,52
18000000,290555,en,Wolves,7.922639,28/08/2014,0,90,5.7,82
23000000,8328,en,Step Up 2: The Streets,28.973074,14/02/2008,150816700,98,6.5,640
15000000,10982,en,Hoodwinked!,23.980329,16/12/2005,51053787,80,5.9,479
17500000,205,en,Hotel Rwanda,28.60542,11/09/2004,38000000,121,7.5,793
24000000,1620,en,Hitman,42.669304,21/11/2007,99965753,89,5.9,966
17500000,175541,en,Black Nativity,7.180403,27/11/2013,7018189,93,5.8,16
18000000,241254,en,The Prince,21.638673,22/08/2014,266586800,93,4.6,218
0,31932,en,City of Ghosts,2.64486,01/01/2002,0,116,5.4,18
0,1933,en,The Others,25.881355,02/08/2001,0,101,7.4,1660
18500000,679,en,Aliens,67.66094,18/07/1986,183316455,137,7.7,3220
17000000,11113,en,My Fair Lady,20.786616,21/10/1964,72070731,170,7.4,352
17000000,3597,en,I Know What You Did Last Summer,27.654472,17/10/1997,125586134,100,5.6,687
17000000,193893,en,Let's Be Cops,70.668923,13/08/2014,136621271,104,6.4,1219
16000000,9675,en,Sideways,23.425431,22/10/2004,109502303,126,6.9,478
17500000,9988,en,Beerfest,14.304444,25/08/2006,19179969,110,5.8,172
300000,948,en,Halloween,30.301307,25/10/1978,70000000,91,7.4,1035
17000000,21765,en,Good Boy!,3.56033,10/10/2003,0,87,4.7,30
17000000,146304,en,The Best Man Holiday,7.210095,15/11/2013,71625195,123,6.7,110
17000000,7516,en,Smokin' Aces,23.491962,09/12/2006,57103895,109,6.4,534
20000000,41439,en,Saw 3D,36.133536,21/10/2010,136150434,90,5.8,730
17000000,2752,en,40 Days and 40 Nights,14.18136,01/03/2002,0,94,5.2,297
17000000,9429,en,A Night at the Roxbury,12.709227,01/10/1998,30331165,81,5.9,198
17000000,38117,en,Beastly,24.054062,21/01/2011,43165571,86,6,849
15000000,9792,en,The Hills Have Eyes,35.107857,10/03/2006,69623713,107,6.1,705
0,13778,en,Dickie Roberts: Former Child Star,10.149569,05/09/2003,0,98,5.1,64
0,228203,en,"McFarland, USA",14.023082,20/02/2015,45710059,128,7.4,213
0,41382,en,Lottery Ticket,9.054803,20/08/2010,0,99,5.6,54
20000000,13960,en,ATL,5.422285,31/03/2006,21170563,105,6,32
17000000,114150,en,Pitch Perfect,32.746486,28/09/2012,115350426,112,7.3,2247
34000000,26602,en,Summer Catch,3.960098,22/08/2001,19693891,108,4.8,63
0,10223,en,A Simple Plan,10.178917,11/12/1998,0,121,6.9,187
17000000,16028,en,They,4.544216,01/11/2002,0,89,4.6,74
0,15639,en,Larry the Cable Guy: Health Inspector,2.184708,24/03/2006,0,89,3.3,17
0,16112,en,The Adventures of Elmo in Grouchland,3.09159,01/10/1999,0,73,6.3,14
17000000,26390,en,Brooklyn's Finest,18.790102,16/01/2009,29536299,133,6.2,293
17000000,27759,en,55 Days at Peking,3.321095,06/05/1963,10000000,154,6.3,36
17000000,109428,en,Evil Dead,33.912116,05/04/2013,97542952,91,6.4,1723
17000000,23049,en,My Life in Ruins,5.787891,06/02/2009,20455276,95,5.6,101
17000000,9310,en,American Dreamz,7.864011,04/03/2006,7314027,107,4.9,95
17000000,11411,en,Superman IV: The Quest for Peace,17.062117,23/07/1987,19300000,90,4.1,318
0,16988,en,How She Move,1.782666,25/01/2008,0,94,3,6
17000000,7304,en,Running Scared,19.311572,06/01/2006,9500000,122,7,331
0,24747,en,Bobby Jones: Stroke of Genius,2.897449,30/04/2004,0,120,5.5,19
17000000,58048,en,Shanghai Surprise,0.138564,29/08/1986,0,97,2.9,15
40000000,1491,en,The Illusionist,36.960953,18/08/2006,86915017,110,7.1,1615
17000000,2989,en,Roar,1.15641,12/11/1981,2000000,102,5.6,19
17000000,10629,en,Veronica Guerin,9.583578,11/07/2003,1569918,98,6.8,59
17000000,255343,en,Escobar: Paradise Lost,25.112567,11/10/2014,3758328,120,6.1,271
17000000,4723,en,Southland Tales,9.349386,15/05/2006,374743,144,5.2,153
15000000,10800,fr,Chasseurs de dragons,8.884405,19/03/2008,0,80,6.5,129
17000000,25763,en,Damnation Alley,2.215261,10/09/1977,8720000,91,5,27
17000000,79694,en,The Apparition,6.385234,23/08/2012,9627492,82,4.5,140
16500000,4032,en,My Girl,20.935169,27/11/1991,0,102,7,428
16800000,18615,en,Fur: An Imaginary Portrait of Diane Arbus,4.358255,30/08/2006,2281089,122,5.8,73
15000000,10673,en,Wall Street,24.898687,10/12/1987,43848069,126,7,546
16500000,4584,en,Sense and Sensibility,20.898711,13/12/1995,135000000,136,7.2,352
16500000,2977,en,Becoming Jane,18.236284,02/03/2007,37311672,120,6.9,317
16500000,10760,en,Sydney White,10.74648,21/09/2007,13620075,108,6,236
16500000,11093,en,House of Sand and Fog,12.102725,19/12/2003,16942795,126,7,199
16400000,207,en,Dead Poets Society,55.458584,02/06/1989,235860116,129,8.1,2705
16000000,8467,en,Dumb and Dumber,35.777067,16/12/1994,247275374,107,6.5,1859
16000000,639,en,When Harry Met Sally...,18.430419,21/07/1989,92823546,96,7.3,950
16000000,24226,en,The Verdict,7.980632,08/12/1982,53977250,129,7.4,131
16000000,9285,en,Road Trip,14.759948,19/05/2000,119754278,93,5.9,542
0,14709,en,Varsity Blues,9.229999,15/01/1999,0,106,6,122
15000000,74643,en,The Artist,29.943316,15/05/2011,133432856,100,7.3,1049
16000000,13788,en,The Unborn,15.788784,09/01/2009,76514050,87,4.8,365
16000000,83666,en,Moonrise Kingdom,41.083914,16/05/2012,68263166,94,7.6,1662
16000000,10781,en,The Texas Chainsaw Massacre: The Beginning,21.380635,06/10/2006,0,91,5.9,402
18500000,318850,en,The Young Messiah,1.884558,10/03/2016,6490401,120,6.4,30
0,13908,en,The Master of Disguise,4.382761,02/08/2002,0,80,3.7,78
19000000,1417,es,El laberinto del fauno,90.809408,27/05/2006,83258226,118,7.6,3041
0,39180,en,See Spot Run,6.579017,02/03/2001,0,94,4.8,44
16000000,16161,en,Baby Boy,7.854989,27/06/2001,29381649,130,7.4,55
16000000,49950,en,The Roommate,11.807269,04/02/2011,40492759,91,5.3,224
17700000,10956,en,Joe Dirt,15.976335,10/04/2001,30987695,91,5.5,242
15000000,9594,en,Double Impact,10.484642,10/08/1991,30102717,110,5.3,215
12000000,4638,en,Hot Fuzz,38.623178,14/02/2007,80573774,121,7.4,2199
16000000,13972,en,The Women,8.8321,12/09/2008,50007546,114,4.6,96
15000000,5038,en,Vicky Cristina Barcelona,32.758254,15/08/2008,96408652,96,6.7,1020
25000000,13491,sv,Arn: Tempelriddaren,6.091033,17/12/2007,0,139,6.4,76
16000000,10571,en,Boys and Girls,9.119797,16/06/2000,20627372,94,5.4,103
0,10994,en,White Oleander,9.423866,11/10/2002,0,109,7.2,108
16000000,19994,en,Jennifer's Body,32.257414,18/09/2009,31556061,100,5.3,837
16000000,25166,en,Drowning Mona,3.021835,03/03/2000,15427192,96,5.4,43
16000000,30890,en,Radio Days,7.612849,30/01/1987,0,90,7,127
20000000,23169,en,Remember Me,36.764666,12/03/2010,0,113,6.9,948
0,17403,en,How to Deal,3.199784,18/07/2003,0,99,5.7,42
20000000,12120,en,My Stepmother is an Alien,9.455596,09/12/1988,13854000,108,5.3,131
26000000,9800,en,Philadelphia,44.301745,22/12/1993,206678440,125,7.6,988
16000000,1090,en,The Thirteenth Floor,19.890428,16/04/1999,18564088,100,6.8,378
16000000,18475,en,The Cookout,0.830596,03/09/2004,12,97,4.6,10
0,40160,en,Meteor,2.637355,19/10/1979,0,107,5.1,36
0,18074,en,Duets,2.25453,09/09/2000,0,112,5.5,34
16000000,9689,en,Hollywood Ending,8.711782,03/05/2002,0,112,6.4,113
6500000,9781,en,Detroit Rock City,5.700333,13/08/1999,4217115,95,6.7,100
16000000,8009,en,Highlander,29.253833,07/03/1986,5900000,116,6.8,624
16000000,3877,en,Things We Lost in the Fire,8.842869,26/09/2007,2849142,113,6.7,90
16000000,8854,en,Steel,2.848727,15/08/1997,1686429,97,4.3,48
16000000,152599,en,The Immigrant,13.832464,03/07/2013,5867686,117,6.2,250
0,18840,en,The White Countess,4.488547,30/10/2005,0,135,6.9,21
20000000,68727,en,Trance,38.802415,27/03/2013,24261569,101,6.5,956
16000000,12657,en,Soul Plane,9.400404,28/05/2004,14822346,86,4.7,108
11000000,8265,fr,Bienvenue chez les ch'tis,18.923181,09/01/2008,53191886,106,6.8,615
0,12410,en,Good,2.397987,11/12/2008,0,96,6.3,29
13000000,34647,en,Enter the Void,20.39955,05/05/2009,754249,161,7.2,387
16000000,73935,en,Vamps,7.251897,25/08/2012,0,93,4.8,91
16000000,28178,en,Hachi: A Dog's Tale,43.217089,13/06/2009,47801389,93,7.7,1717
16000000,185567,en,Zulu,14.529496,04/12/2013,0,110,6.7,172
16000000,264656,en,The Homesman,20.59148,18/05/2014,3442853,122,6.4,258
15600000,35696,en,Juwanna Mann,2.244947,21/06/2002,0,91,4.2,20
0,16351,en,Ararat,1.326264,20/05/2002,0,115,5.7,16
0,38717,en,Madison,0.212108,23/01/2001,0,99,5.3,3
15500000,18777,en,Slow Burn,6.630856,12/09/2005,1237615,93,5.5,16
15300000,2110,fr,Wasabi,18.20957,31/10/2001,0,94,6.2,283
15500000,9035,en,Slither,17.327279,31/03/2006,0,95,6.3,317
15000000,90,en,Beverly Hills Cop,29.843818,29/11/1984,316360478,105,6.8,961
18000000,771,en,Home Alone,2.186927,09/11/1990,476684675,103,7.1,2414
0,12154,es,Three Men and a Baby,12.335827,27/11/1987,0,102,5.8,253
21000000,9576,en,Tootsie,20.818567,16/12/1982,177200000,116,6.9,421
15000000,744,en,Top Gun,58.900647,16/05/1986,356830601,110,6.7,1698
17000000,146,zh,卧虎藏龙,45.742254,01/10/2000,213525736,120,7.2,927
15000000,14,en,American Beauty,80.878605,15/09/1999,356296601,122,7.9,3313
15000000,45269,en,The King's Speech,54.053576,06/09/2010,414211549,118,7.6,2752
15000000,9493,en,Twins,17.638286,09/12/1988,216614388,107,5.7,559
15000000,22556,en,The Yellow Handkerchief,3.803495,17/12/2008,317000,102,6.4,52
15000000,873,en,The Color Purple,17.571533,18/12/1985,146292009,154,7.7,338
16000000,33196,ko,해운대,4.628525,06/06/2009,11301649,120,6.5,48
14000000,205596,en,The Imitation Game,145.364591,14/11/2014,233555708,113,8,5723
0,10765,en,Private Benjamin,12.18838,06/10/1980,0,109,6,102
15000000,16769,en,Coal Miner's Daughter,3.826685,07/03/1980,67182787,125,7.2,67
15000000,33217,en,Diary of a Wimpy Kid,21.095489,19/03/2010,75700498,92,5.9,355
15000000,132232,en,Mama,47.455148,17/01/2013,146497771,100,6,1401
15000000,11153,en,National Lampoon's Vacation,22.838834,28/07/1983,61399552,98,7.1,410
15000000,208134,en,Jackass Presents: Bad Grandpa,27.165222,22/10/2013,151831537,92,6,680
15000000,1165,en,The Queen,19.113278,15/09/2006,123384128,103,6.8,338
15000000,4011,en,Beetlejuice,58.553213,29/02/1988,73326666,92,7.1,1444
15000000,17202,en,Why Did I Get Married?,2.005111,12/10/2007,55184721,113,6.1,33
18000000,9587,en,Little Women,16.418639,21/12/1994,0,115,7,215
17000000,65086,en,The Woman in Black,43.675191,01/02/2012,127730736,95,6.1,1206
15000000,10053,en,When a Stranger Calls,4.688212,03/02/2006,66966987,87,5.4,268
15000000,11870,en,Big Fat Liar,9.125594,08/02/2002,52970014,88,5.6,197
15000000,11778,en,The Deer Hunter,19.786392,08/12/1978,50000000,183,7.8,921
15000000,586,en,Wag the Dog,13.581966,25/12/1997,64256513,97,6.7,270
17000000,18736,en,The Lizzie McGuire Movie,11.927667,25/04/2003,55534455,94,5.7,280
35000000,134411,en,Snitch,30.556135,21/02/2013,42930462,112,5.8,1138
15000000,287903,en,Krampus,31.565117,26/11/2015,61548707,98,5.9,584
15000000,9276,en,The Faculty,21.535126,25/12/1998,40283321,104,6.2,492
0,15765,en,What's Love Got to Do with It,7.921311,09/06/1993,0,118,6.9,72
15000000,2142,en,Cop Land,19.284129,15/08/1997,44862187,104,6.6,382
16000000,11397,en,Not Another Teen Movie,23.423082,07/12/2001,66468332,89,5.5,431
7000000,77016,en,End of Watch,49.517264,20/09/2012,48126384,109,7.2,1170
15000000,11478,en,The Skulls,11.375032,31/03/2000,35007180,106,5.8,156
15000000,266856,en,The Theory of Everything,61.182331,26/11/2014,123726688,123,7.8,3311
0,13411,en,Malibu's Most Wanted,7.314796,10/04/2003,0,86,4.7,77
15000000,10564,en,Where the Heart Is,6.857923,27/04/2000,33771174,120,6.9,155
